,failed_call_count,submitted_complaint,months_as_customer,billing_level,call_count,sms_count,plan_type,account_status,age,customer_value,has_churned
3112,30,0,40,4,231,61,2,1,30,871.04,0
3113,9,0,40,2,33,490,1,1,30,2097.32,0
3114,14,0,39,1,188,157,1,1,25,1425.51,0
3115,8,0,39,2,92,193,1,1,30,1047.88,0
3116,5,0,39,0,20,7,1,2,25,85.5,0
3117,7,0,40,0,20,20,1,2,30,121.4,0
3118,5,0,39,0,6,7,1,2,25,45.495,1
3119,8,0,39,1,133,391,1,1,30,1881.84,0
3120,12,0,39,2,160,18,1,1,45,343.25,0
3121,13,0,39,2,81,115,1,1,25,837.18,0
3122,28,1,35,0,53,23,1,2,30,144.52,1
3123,26,0,38,9,99,8,2,1,55,174.585,0
3124,18,0,38,2,104,33,1,1,25,428.715,0
3125,6,0,36,1,28,7,1,1,30,154.92,0
3126,14,1,37,0,47,16,1,2,30,197.68,1
3127,14,1,38,0,50,41,1,2,45,168.075,1
3128,5,0,38,0,8,7,1,2,30,45.84,1
3129,6,0,38,1,31,7,1,1,45,67.6,0
3130,8,0,35,2,103,21,1,1,55,139.395,0
3131,5,1,38,0,13,16,1,2,45,63.65,1
3132,5,0,38,2,10,11,1,1,55,26.295,0
3133,30,0,33,4,244,7,2,1,25,779.58,0
3134,11,0,36,4,122,278,2,1,30,1407.68,0
3135,7,0,38,1,88,9,1,1,30,200.44,0
3136,8,0,37,0,50,45,1,2,30,260.8,0
3137,11,0,38,1,59,182,1,1,25,960.48,0
3138,9,0,29,2,42,200,2,1,30,866.48,0
3139,9,0,28,1,45,37,1,1,55,84.27,0
3140,16,0,29,0,31,17,1,2,30,109.44,0
3141,5,0,28,0,16,28,1,2,45,98.65,0
3142,15,0,27,1,38,26,1,1,25,187.56,0
3143,7,0,27,1,67,15,1,1,30,203.88,0
3144,7,0,20,1,32,35,1,1,30,221.28,0
3145,21,0,19,2,147,92,2,1,25,721.98,0
3146,17,0,17,1,177,80,1,1,55,261.21,0
3147,13,0,18,4,51,38,1,1,30,280.32,0
3148,7,0,11,2,46,222,1,1,30,1077.64,0
3149,8,1,11,2,25,7,1,1,30,100.68,1
